,slope,intercept,r-value
UNIS,-0.0025173976915397163,3.7718454861544775,-0.5332341217628167
UNTD,0.004846404545077141,9.754076023442677,0.46029359936361003
UNTY,0.005793691529415752,6.085652149951793,0.9522120681311625
UNXL,-0.028365027920366118,21.21614076000794,-0.8614544563199795
UPIP,-0.022047396960340755,26.30570179583443,-0.8055373611337263
URBN,-0.016237715962477774,42.58187596834251,-0.7193415178416569
URRE,-0.04402310668898301,43.14408731494545,-0.877299741426223
USAK,0.020807190283170015,6.9701843021040215,0.7325204219882473
USAP,-0.03356525451428569,39.521593818557925,-0.8942552005725491
USAT,0.001856642862288356,1.5703521756703895,0.6887321263438186
USATP,-0.0032450594258507095,19.763692730295833,-0.4969812256462333
USBI,0.0007815005666439964,7.862706313571314,0.30959922917959276
USCR,0.05305720310498083,7.5390495622039,0.9335661471157949
USEG,-0.0031264714115167846,3.3635310520984962,-0.5681146095822369
USLM,0.006562400592541575,54.010770444724486,0.24330991913555416
USLV,-0.18798193803619737,135.42243628802032,-0.7502275977275148
USMD,-0.016458186045452444,20.56559765157593,-0.621043418164853
UTEK,-0.025078003787886168,35.08288509265104,-0.8800723425401898
UTHR,0.12693926405428727,59.295517862362445,0.8300227372130315
UTMD,0.0171892614445417,44.78694295684533,0.7588073742998452
UTSI,-0.0009283691437107207,2.981511158746385,-0.6645113501248233
UVSP,0.004652723728867705,16.10396074029324,0.8099487227866521
VALU,0.00968439543499368,8.286812805849785,0.8054881796815347
VASC,0.02518106986979165,14.289326543857218,0.9073597796830865
VBFC,-0.013089299573697795,28.353788108617245,-0.7091598612388352
VBIV,-0.0036120812564105313,5.222584835535152,-0.6641614571048602
VCEL,-0.01663444468358252,13.123626465078656,-0.6237414361425273
VCIT,0.010834805674394977,76.48170029518404,0.8738794612118241
VCLT,0.01469671194876016,75.32167438888622,0.7315641522706589
VCSH,0.005138662937760001,75.10910569018134,0.9579988410060793
VCYT,-0.015601976098522994,18.656121753749726,-0.8223571989626295
VDSI,0.019878243041902097,6.459319483255541,0.6823740734171431
VECO,-0.02006610680632014,39.71000434732827,-0.7511872338389021
VGIT,0.005282931059847941,60.58345096362556,0.8555615056959062
VGLT,0.019645923007500937,61.43988948036133,0.8139889264699898
VGSH,0.0014373426074258228,59.76308660730978,0.9644694336873609
VIA,-0.029657172169773486,78.28838028622208,-0.5579895994164392
